step,time,ctrl_drone_1_body_thrust,ctrl_drone_1_x_moment,ctrl_drone_1_y_moment,ctrl_drone_1_z_moment,act_drone_1_body_thrust,act_drone_1_x_moment,act_drone_1_y_moment,act_drone_1_z_moment,actuator_force_drone_1_body_thrust,actuator_force_drone_1_x_moment,actuator_force_drone_1_y_moment,actuator_force_drone_1_z_moment,desired_Fx,desired_Fy,desired_Fz,desired_Tx,desired_Ty,desired_Tz,actual_Fx,actual_Fy,actual_Fz,actual_Tx,actual_Ty,actual_Tz,error_Fx,error_Fy,error_Fz,error_Tx,error_Ty,error_Tz,qpos_x,qpos_y,qpos_z,qpos_qw,qpos_qx,qpos_qy,qpos_qz,qvel_x,qvel_y,qvel_z,qvel_wx,qvel_wy,qvel_wz
958,2.873999999999998,5.0,0.005925894364148451,0.02641895320169856,-0.011832789677942877,4.9999999999999964,-0.00753384290950877,0.03606784188221623,-0.009925890292130571,4.9999999999999964,-0.00753384290950877,0.03606784188221623,-0.009925890292130571,0.0,0.0,5.0,0.005925894364148451,0.02641895320169856,-0.011832789677942877,0.0,0.0,4.9999999999999964,-0.00753384290950877,0.03606784188221623,-0.009925890292130571,0.0,0.0,-3.552713678800501e-15,-0.013459737273657221,0.009648888680517668,0.0019068993858123058,1.4308243418153153,0.9641959980210576,0.5754375680313817,0.19914459313175442,0.8409641740006263,0.08032910823042544,-0.49665674609808425,-0.5111640503003079,1.8714431612806148,-2.431802194207963,-7.722164328933657,3.2521260723304555,0.26943871694436405
959,2.876999999999998,5.0,0.006978023203607211,0.025533148548227438,-0.011887605551989762,4.9999999999999964,-0.006488677983158776,0.035364149992182715,-0.010104630643938184,4.9999999999999964,-0.006488677983158776,0.035364149992182715,-0.010104630643938184,0.0,0.0,5.0,0.006978023203607211,0.025533148548227438,-0.011887605551989762,0.0,0.0,4.9999999999999964,-0.006488677983158776,0.035364149992182715,-0.010104630643938184,0.0,0.0,-3.552713678800501e-15,-0.013466701186765986,0.009831001443955278,0.001782974908051578,1.4292614230696237,0.9697951460156005,0.5681265886880972,0.20866922326497866,0.841078773415349,0.08673312957834892,-0.4914478776082646,-0.5209729152305325,1.8663826648476265,-2.4369931144281614,-7.72425454963961,3.298493702343987,0.26096887795491686
960,2.879999999999998,5.0,0.008028937188096514,0.02463636707762808,-0.011931609484754434,4.9999999999999964,-0.005442383395518896,0.0346452548926184,-0.010274180694745064,4.9999999999999964,-0.005442383395518896,0.0346452548926184,-0.010274180694745064,0.0,0.0,5.0,0.008028937188096514,0.02463636707762808,-0.011931609484754434,0.0,0.0,4.9999999999999964,-0.005442383395518896,0.0346452548926184,-0.010274180694745064,0.0,0.0,-3.552713678800501e-15,-0.01347132058361541,0.010008887814990323,0.0016574287900093694,1.4276695478327808,0.9753783215608811,0.56079994289695,0.21814886906303188,0.8410916515298009,0.09314868617714064,-0.48610618893083896,-0.5306250789476258,1.8610585150935561,-2.4422152637157377,-7.724641850670139,3.3438487546138136,0.2523575905690042
961,2.8829999999999982,5.0,0.009078453356333586,0.023728994320348966,-0.011964761454052838,4.9999999999999964,-0.0043951413036474,0.03391146563980859,-0.010434386236440444,4.9999999999999964,-0.0043951413036474,0.03391146563980859,-0.010434386236440444,0.0,0.0,5.0,0.009078453356333586,0.023728994320348966,-0.011964761454052838,0.0,0.0,4.9999999999999964,-0.0043951413036474,0.03391146563980859,-0.010434386236440444,0.0,0.0,-3.552713678800501e-15,-0.013473594659980985,0.010182471319459624,0.0015303752176123939,1.4260492071613138,0.9809447433357102,0.5534575434264193,0.22757940645928168,0.8410015970083148,0.09957392554511547,-0.48063391571615166,-0.540113557155644,1.8554739249430607,-2.447466490176917,-7.723323010532806,3.3881729750441645,0.24361260631545406
962,2.8859999999999983,5.0,0.010126388990391692,0.02281142036008059,-0.011987031307711452,4.9999999999999964,-0.003347134029560483,0.03316309769310307,-0.010585101559873534,4.9999999999999964,-0.003347134029560483,0.03316309769310307,-0.010585101559873534,0.0,0.0,5.0,0.010126388990391692,0.02281142036008059,-0.011987031307711452,0.0,0.0,4.9999999999999964,-0.003347134029560483,0.03316309769310307,-0.010585101559873534,0.0,0.0,-3.552713678800501e-15,-0.013473523019952175,0.010351677333022481,0.001401929747837918,1.4244009127483108,0.9864936404090361,0.5460993096483664,0.2369567502715889,0.8408075133575109,0.10600696783047728,-0.47503341646001596,-0.5494314710009853,1.8496323577752731,-2.4527445926842857,-7.72029518010602,3.4314483478546283,0.23474179839509698
963,2.8889999999999985,5.0,0.011172561647510815,0.02188403966605766,-0.01199839879099108,4.9999999999999964,-0.002298544028490478,0.03240047277929866,-0.010726189587378008,4.9999999999999964,-0.002298544028490478,0.03240047277929866,-0.010726189587378008,0.0,0.0,5.0,0.011172561647510815,0.02188403966605766,-0.01199839879099108,0.0,0.0,4.9999999999999964,-0.002298544028490478,0.03240047277929866,-0.010726189587378008,0.0,0.0,-3.552713678800501e-15,-0.013471105676001294,0.010516433113240999,0.0012722092036130724,1.4227251965735233,0.9920242529814379,0.5387251676740197,0.24627685888811338,0.8405084212566213,0.11244590787580606,-0.46930717059820415,-0.5585720582625531,1.8435375241339331,-2.458047324782237,-7.715555891378677,3.473657098555417,0.2257531545198639
964,2.8919999999999986,5.0,0.01221678919186046,0.02094725092347451,-0.011998853565008823,4.9999999999999964,-0.0012495538571209441,0.03162391875432744,-0.010857521997446027,4.9999999999999964,-0.0012495538571209441,0.03162391875432744,-0.010857521997446027,0.0,0.0,5.0,0.01221678919186046,0.02094725092347451,-0.011998853565008823,0.0,0.0,4.9999999999999964,-0.0012495538571209441,0.03162391875432744,-0.010857521997446027,0.0,0.0,-3.552713678800501e-15,-0.013466343048981404,0.010676667830852932,0.001141331567562796,1.4210226105203614,0.9975358331150186,0.5313350504778998,0.2555357389362317,0.8401034607265443,0.11888881735119304,-0.46345777640517843,-0.5675286843873035,1.8371933778602367,-2.463372398706632,-7.709103065945095,3.514781697251462,0.21665476964771574
965,2.8949999999999987,5.0,0.013258889826249141,0.020001456862087996,-0.011988395216141435,4.9999999999999964,-0.00020034614180398902,0.030833769462309982,-0.010978979341438428,4.9999999999999964,-0.00020034614180398902,0.030833769462309982,-0.010978979341438428,0.0,0.0,5.0,0.013258889826249141,0.020001456862087996,-0.011988395216141435,0.0,0.0,4.9999999999999964,-0.00020034614180398902,0.030833769462309982,-0.010978979341438428,0.0,0.0,-3.552713678800501e-15,-0.01345923596805313,0.010832312600221987,0.0010094158747030076,1.4192937259603455,1.0030276454499756,0.5239288980093725,0.26472944992417186,0.8395918931318174,0.12533374695130695,-0.45748794869955,-0.576294853338651,1.8306041116523293,-2.4687174895091,-7.700935023235344,3.554804862285019,0.20745483862002526
966,2.897999999999999,5.0,0.014298682123774229,0.019047064083083137,-0.011967033256401523,4.9999999999999964,0.0008488964532344663,0.030030364592034234,-0.011090451152224902,4.9999999999999964,0.0008488964532344663,0.030030364592034234,-0.011090451152224902,0.0,0.0,5.0,0.014298682123774229,0.019047064083083137,-0.011967033256401523,0.0,0.0,4.9999999999999964,0.0008488964532344663,0.030030364592034234,-0.011090451152224902,0.0,0.0,-3.552713678800501e-15,-0.013449785670539763,0.010983300508951098,0.0008765821041766212,1.417539133305669,1.008498967906148,0.5165066572915447,0.2738541088448952,0.8389731030100606,0.13177872865146945,-0.4514005163592983,-0.5848642182254685,1.8237741520574648,-2.4740802392759584,-7.691050488461419,3.5937095642254175,0.19816164870809333
967,2.900999999999999,5.0,0.01533598505940872,0.018084482884272914,-0.011934787114786235,4.9999999999999964,0.001897991257696036,0.029214049530921722,-0.011191836044655384,4.9999999999999964,0.001897991257696036,0.029214049530921722,-0.011191836044655384,0.0,0.0,5.0,0.01533598505940872,0.018084482884272914,-0.011934787114786235,0.0,0.0,4.9999999999999964,0.001897991257696036,0.029214049530921722,-0.011191836044655384,0.0,0.0,-3.552713678800501e-15,-0.013437993801712683,0.011129566646648808,0.0007429510701308512,1.4157594415306296,1.013949092367863,0.5090682825072509,0.282905894731717,0.8382465997238218,0.13822177801762553,-0.44519841965032175,-0.593230591679827,1.8167081539049517,-2.47945826143126,-7.679448600260185,3.6314790302135562,0.18878357207559474
968,2.903999999999999,5.0,0.016370618041516637,0.017114127083708876,-0.011891686119606325,4.9999999999999964,0.002946755627012274,0.028385175216543965,-0.011283041807771234,4.9999999999999964,0.002946755627012274,0.028385175216543965,-0.011283041807771234,0.0,0.0,5.0,0.016370618041516637,0.017114127083708876,-0.011891686119606325,0.0,0.0,4.9999999999999964,0.002946755627012274,0.028385175216543965,-0.011283041807771234,0.0,0.0,-3.552713678800501e-15,-0.013423862414504363,0.011271048132835089,0.0006086443118350909,1.413955277662773,1.0193773253504332,0.5016137350719115,0.2918810531551451,0.8374120189301639,0.14466089656491804,-0.4388847073724307,-0.6013879559521721,1.8094109941900887,-2.48484914511311,-7.666128918014397,3.668096748667658,0.17932905816378736
969,2.906999999999999,5.0,0.017402400943293702,0.016136413841779846,-0.011837769471811638,4.9999999999999964,0.003995006974142599,0.027544097985752827,-0.011363985488672386,4.9999999999999964,0.003995006974142599,0.027544097985752827,-0.011363985488672386,0.0,0.0,5.0,0.017402400943293702,0.016136413841779846,-0.011837769471811638,0.0,0.0,4.9999999999999964,0.003995006974142599,0.027544097985752827,-0.011363985488672386,0.0,0.0,-3.552713678800501e-15,-0.013407393969151103,0.01140768414397298,0.0004737839831392525,1.412127286244693,1.0247829886466973,0.49414298369307547,0.3007759006504431,0.8364691238637513,0.1510940741594125,-0.43246253382742067,-0.6093304726933322,1.801887765421363,-2.490250459612025,-7.651091428833681,3.703546474355649,0.16980662600643473
970,2.9099999999999993,5.0,0.018431154134126913,0.015151763481872284,-0.01177308620933733,4.9999999999999964,0.00504256280136222,0.0266911794214896,-0.011434593467964145,4.9999999999999964,0.00504256280136222,0.0266911794214896,-0.011434593467964145,0.0,0.0,5.0,0.018431154134126913,0.015151763481872284,-0.01177308620933733,0.0,0.0,4.9999999999999964,0.00504256280136222,0.0266911794214896,-0.011434593467964145,0.0,0.0,-3.552713678800501e-15,-0.013388591332764693,0.011539415939617315,0.00033849274137318607,1.4102761287675123,1.030165419952033,0.4866560044164961,0.3095868290654784,0.8354178064296295,0.15751929145737367,-0.42593515561439055,-0.6170524923935892,1.79414376844521,-2.495659758859796,-7.6343365541778185,3.737812233838414,0.16022485648140863
971,2.9129999999999994,5.0,0.019456698510867742,0.014160599309670835,-0.01169769516250316,4.9999999999999964,0.0060892407320344505,0.025826786197338917,-0.011494801526715052,4.9999999999999964,0.0060892407320344505,0.025826786197338917,-0.011494801526715052,0.0,0.0,5.0,0.019456698510867742,0.014160599309670835,-0.01169769516250316,0.0,0.0,4.9999999999999964,0.0060892407320344505,0.025826786197338917,-0.011494801526715052,0.0,0.0,-3.552713678800501e-15,-0.013367457778833292,0.011666186887668082,0.00020289363578810705,1.4084024830771622,1.0355239734663269,0.4791527806586249,0.3183103098185115,0.8342580881023512,0.1639345223763643,-0.4193059282579796,-0.6245485634500243,1.786184504764626,-2.501074585957065,-7.615865156105322,3.770878331286953,0.15059238450603665
972,2.9159999999999995,5.0,0.020478855529013656,0.013163347431178292,-0.011611664900506498,4.9999999999999964,0.007134858542362035,0.024951289919894107,-0.011544554904864886,4.9999999999999964,0.007134858542362035,0.024951289919894107,-0.011544554904864886,0.0,0.0,5.0,0.020478855529013656,0.013163347431178292,-0.011611664900506498,0.0,0.0,4.9999999999999964,0.007134858542362035,0.024951289919894107,-0.011544554904864886,0.0,0.0,-3.552713678800501e-15,-0.013343996986651622,0.011787942488715815,6.710999564161178e-05,1.4065070427546589,1.0408580204714364,0.47163330322544206,0.3269428980557015,0.8329901206285589,0.17033773659232532,-0.41257830267570006,-0.6318134408344618,1.778015668369857,-2.506492477727603,-7.595678543130811,3.80272935467531,0.1409178911832783
973,2.9189999999999996,5.0,0.021497447233791697,0.01216043656953018,-0.011515073669057758,4.9999999999999964,0.008179234193111801,0.024065066969001757,-0.01158380835102969,4.9999999999999964,0.008179234193111801,0.024065066969001757,-0.01158380835102969,0.0,0.0,5.0,0.021497447233791697,0.01216043656953018,-0.011515073669057758,0.0,0.0,4.9999999999999964,0.008179234193111801,0.024065066969001757,-0.01158380835102969,0.0,0.0,-3.552713678800501e-15,-0.013318213040679896,0.011904630399471577,-6.87346819719329e-05,1.4045905164716521,1.0461669498827402,0.4640975703175807,0.33548123669826657,0.83161418653062,0.17672690205670122,-0.40575582149102657,-0.6388420943355804,1.7696431371012549,-2.511910969287121,-7.573778475675431,3.8333501823498617,0.1312100959058822
974,2.9219999999999997,5.0,0.02251229629114071,0.0111522978806842,-0.011408009319214743,4.9999999999999964,0.009222185861307205,0.02316849833595436,-0.011612526163658534,4.9999999999999964,0.009222185861307205,0.02316849833595436,-0.011612526163658534,0.0,0.0,5.0,0.02251229629114071,0.0111522978806842,-0.011408009319214743,0.0,0.0,4.9999999999999964,0.009222185861307205,0.02316849833595436,-0.011612526163658534,0.0,0.0,-3.552713678800501e-15,-0.013290110429833505,0.012016200455270161,-0.000204516844443791,1.4026536273226018,1.0514501687734388,0.4565455875217377,0.3439220603694255,0.8301306994093955,0.18309998752759737,-0.39884211519937396,-0.6456297163501327,1.7610729635661937,-2.517327598614334,-7.550167171095188,3.862725989974345,0.12147774842570719
975,2.925,5.0,0.02352322601858422,0.010139364768065349,-0.011290569227481001,4.9999999999999964,0.01026353197188321,0.022261969459700416,-0.011630682223504565,4.9999999999999964,0.01026353197188321,0.022261969459700416,-0.011630682223504565,0.0,0.0,5.0,0.02352322601858422,0.010139364768065349,-0.011290569227481001,0.0,0.0,4.9999999999999964,0.01026353197188321,0.022261969459700416,-0.011630682223504565,0.0,0.0,-3.552713678800501e-15,-0.013259694046701008,0.012122604691635067,-0.000340112996023564,1.4006971121350027,1.0567071028703396,0.44897736778840186,0.3522621991914737,0.828540204044718,0.18945496510889795,-0.3918408981945473,-0.6521717291997037,1.7523113656336362,-2.522739911111937,-7.5248473082727685,3.8908422578487416,0.11172962089540744
976,2.928,5.0,0.024530060415990478,0.009122072696243294,-0.011162860207240452,4.9999999999999964,0.011303091229298023,0.021345870061142413,-0.011638260017380827,4.9999999999999964,0.011303091229298023,0.021345870061142413,-0.011638260017380827,0.0,0.0,5.0,0.024530060415990478,0.009122072696243294,-0.011162860207240452,0.0,0.0,4.9999999999999964,0.011303091229298023,0.021345870061142413,-0.011638260017380827,0.0,0.0,-3.552713678800501e-15,-0.013226969186692455,0.01222379736489912,-0.00047539981014037454,1.3987217207591496,1.0619371970199343,0.4413929313959664,0.36049858244360183,0.8268433762926624,0.1957898127912329,-0.38475596466367884,-0.6584637919510447,1.7433647165315684,-2.528145464145157,-7.497822031759241,3.917684778598835,0.10197449988973657
977,2.931,5.0,0.025532624196213622,0.008100859003723641,-0.011024998411609243,4.9999999999999964,0.012340682649096164,0.020420593975594096,-0.011635252653179221,4.9999999999999964,0.012340682649096164,0.020420593975594096,-0.011635252653179221,0.0,0.0,5.0,0.025532624196213622,0.008100859003723641,-0.011024998411609243,0.0,0.0,4.9999999999999964,0.012340682649096164,0.020420593975594096,-0.011635252653179221,0.0,0.0,-3.552713678800501e-15,-0.013191941547117458,0.012319734971870454,-0.0006102542415699786,1.3967282153389904,1.0671399156236563,0.43379230590132967,0.368628242071356,0.8250410227791944,0.20210251698866108,-0.37759118435907646,-0.6645018067197269,1.7342395345740254,-2.533541831545586,-7.469094955452742,3.9432396652320096,0.09222117841371015
978,2.934,5.0,0.026530742815610697,0.007076162714935161,-0.01087710922779277,4.9999999999999964,0.013376125589417334,0.019486538983468853,-0.01162166286613899,4.9999999999999964,0.013376125589417334,0.019486538983468853,-0.01162166286613899,0.0,0.0,5.0,0.026530742815610697,0.007076162714935161,-0.01087710922779277,0.0,0.0,4.9999999999999964,0.013376125589417334,0.019486538983468853,-0.01162166286613899,0.0,0.0,-3.552713678800501e-15,-0.013154617226193363,0.012410376268533693,-0.0007445536383462199,1.3947173695656743,1.0723147430412938,0.42617552607712533,0.3766483160389567,0.8231340803902989,0.2083910750649343,-0.37035049825579475,-0.6702819244386701,1.724942472545834,-2.5389266080681168,-7.438670165802133,3.967493359553533,0.0824784479049128
979,2.9370000000000003,5.0,0.027524242504429364,0.006048424351490484,-0.01071932716304442,4.9999999999999964,0.014409239782445713,0.01854410663927205,-0.011597503016358967,4.9999999999999964,0.014409239782445713,0.01854410663927205,-0.011597503016358967,0.0,0.0,5.0,0.027524242504429364,0.006048424351490484,-0.01071932716304442,0.0,0.0,4.9999999999999964,0.014409239782445713,0.01854410663927205,-0.011597503016358967,0.0,0.0,-3.552713678800501e-15,-0.01311500272198365,0.012495682287781567,-0.0008781758533145459,1.3926899679154492,1.0774611839616173,0.4185426338357585,0.3845560515160431,0.8211236155591941,0.2146534978432242,-0.3630379141040995,-0.6758005500749922,1.7154803067744822,-2.5442974137889443,-7.406552224524429,3.9904326409363176,0.07275509023721041
980,2.9400000000000004,5.0,0.028512950297060184,0.005018085742804199,-0.010551795722329222,4.9999999999999964,0.015439845365794094,0.017593702098970977,-0.011562795077555898,4.9999999999999964,0.015439845365794094,0.017593702098970977,-0.011562795077555898,0.0,0.0,5.0,0.028512950297060184,0.005018085742804199,-0.010551795722329222,0.0,0.0,4.9999999999999964,0.015439845365794094,0.017593702098970977,-0.011562795077555898,0.0,0.0,-3.552713678800501e-15,-0.01307310493126609,0.012575616356166778,-0.0010109993552266765,1.3906468048736074,1.0825787637393762,0.41089367814046,0.3923488078907897,0.819010823351753,0.2208878120932286,-0.35565750188633133,-0.6810543472806053,1.7058599259196745,-2.549651898432832,-7.372746170825705,4.012044635435851,0.0630598697331456
