step,time,ctrl_drone_1_rotor1,ctrl_drone_1_rotor2,ctrl_drone_1_rotor3,ctrl_drone_1_rotor4,act_drone_1_rotor1,act_drone_1_rotor2,act_drone_1_rotor3,act_drone_1_rotor4,actuator_force_drone_1_rotor1,actuator_force_drone_1_rotor2,actuator_force_drone_1_rotor3,actuator_force_drone_1_rotor4,desired_Fx,desired_Fy,desired_Fz,desired_Tx,desired_Ty,desired_Tz,actual_Fx,actual_Fy,actual_Fz,actual_Tx,actual_Ty,actual_Tz,error_Fx,error_Fy,error_Fz,error_Tx,error_Ty,error_Tz,qpos_x,qpos_y,qpos_z,qpos_qw,qpos_qx,qpos_qy,qpos_qz,qvel_x,qvel_y,qvel_z,qvel_wx,qvel_wy,qvel_wz
442,1.325999999999989,1.483552091229847,1.2580374401975658,1.4163566381397716,0.8420538304328177,1.419456523737185,1.2937522482146473,1.4373217773730993,0.8494694506750705,1.419456523737185,1.2937522482146473,1.4373217773730993,0.8494694506750705,0.0,0.0,5.0,-0.03487881566746737,-0.048317906285482194,0.011997261881088461,0.0,0.0,5.000000000000002,-0.04621480511754911,-0.04264175439036627,0.010703349033308503,0.0,0.0,1.7763568394002505e-15,-0.01133598945008174,0.005676151895115923,-0.0012939128477799586,0.44966810568284726,-0.5498895493348899,2.896445309345203,0.5327469198121497,-0.8066920092132996,0.06593600646885145,-0.24714603932294046,0.364673782950652,0.18779809743005538,0.1045115897123883,-3.6679746195602068,2.924054282371312,0.03922547637586917
443,1.3289999999999889,1.486613034862889,1.256257701244246,1.4133714896972274,0.843757774195639,1.4250738308992457,1.2906479661390358,1.4361366996231164,0.8481415033386045,1.4250738308992457,1.2906479661390358,1.4361366996231164,0.8481415033386045,0.0,0.0,5.0,-0.03392583818829469,-0.048574147221426785,0.011999535736803417,0.0,0.0,5.000000000000002,-0.04535693315243018,-0.043144359407656055,0.010836315915670823,0.0,0.0,1.7763568394002505e-15,-0.01143109496413549,0.00542978781377073,-0.0011632198211325943,0.4507792659861187,-0.5492960648719692,2.8967476795108635,0.5279491198574567,-0.8085954457119802,0.06965604505099464,-0.25018226836335766,0.370386767757153,0.19782815430686543,0.10079005522007524,-3.7357594782011527,2.8513981377095976,0.04808137926763657
444,1.3319999999999887,1.489454643146362,1.2545928864022584,1.4102418851599277,0.8457105852914542,1.4305002464862653,1.2876418358530763,1.4348139874864536,0.8470439301742071,1.4305002464862653,1.2876418358530763,1.4348139874864536,0.8470439301742071,0.0,0.0,5.0,-0.03296695431243729,-0.04880950590972369,0.011990895849188585,0.0,0.0,5.000000000000003,-0.04449116466790576,-0.04362841646786808,0.010959427019181532,0.0,0.0,2.6645352591003757e-15,-0.011524210355468467,0.0051810894418556075,-0.0010314688300070533,0.4519078996893637,-0.5486727820114209,2.897038623160715,0.5230555551535676,-0.8105378035571382,0.07335023582284365,-0.25310293979426,0.3762112344149778,0.20776095351612928,0.09698121661703464,-3.802137521962564,2.7779626059704903,0.05704036689309289
445,1.3349999999999886,1.492076376746385,1.253043029096609,1.4069686257983167,0.8479119683586925,1.4357330072450567,1.2847355801182558,1.433352671841384,0.8461787407953056,1.4357330072450567,1.2847355801182558,1.433352671841384,0.8461787407953056,0.0,0.0,5.0,-0.032002330978984854,-0.049023881168598335,0.01197135007634097,0.0,0.0,5.000000000000002,-0.04361765039192776,-0.04409371747266226,0.01107257037259319,0.0,0.0,1.7763568394002505e-15,-0.011615319412942908,0.004930163695936074,-0.0008987797037477811,0.45305433187190014,-0.5480199985823258,2.8973178714863748,0.5180684611766427,-0.8125177675864927,0.07701822136943691,-0.2559065072783737,0.38214406084547914,0.21759447636504595,0.09308277521996637,-3.867095608234991,2.7037742122370463,0.06609416963927892
446,1.3379999999999885,1.4944778817007556,1.2516080224849864,1.4035526581462694,0.8503614376679902,1.4407695178061861,1.2819307941288771,1.4317519178759706,0.8455477701889684,1.4407695178061861,1.2819307941288771,1.4317519178759706,0.8455477701889684,0.0,0.0,5.0,-0.031032136126251143,-0.04921718083714818,0.01194091619541068,0.0,0.0,5.000000000000003,-0.0427365424009693,-0.044540062387012413,0.011175643070464661,0.0,0.0,2.6645352591003757e-15,-0.011704406274718158,0.00467711845013577,-0.0007652731249460192,0.45421887805476135,-0.5473380183458818,2.8975851489509257,0.512990093597822,-0.8145339966484075,0.0806596480684615,-0.2585914796507069,0.3881820609537468,0.22732674548132203,0.08909248818361917,-3.930620678939923,2.6288599063377673,0.07523443174548247
447,1.3409999999999884,1.4966589893216087,1.2502876197532085,1.399995073559472,0.8530583173657107,1.44560735252505,1.279228944100962,1.430011026366784,0.8451526770072063,1.44560735252505,1.279228944100962,1.430011026366784,0.8451526770072063,0.0,0.0,5.0,-0.030056538662536374,-0.04938932181496328,0.011899621886432366,0.0,0.0,5.000000000000002,-0.04184799409354899,-0.044967259325202166,0.011268551366754982,0.0,0.0,1.7763568394002505e-15,-0.011791455431012614,0.004422062489761111,-0.0006310705196773837,0.45540184401164674,-0.5466271508693467,2.8978401734608705,0.507822728135486,-0.8165851241955421,0.08427416612562103,-0.26115642181538345,0.3943219856284609,0.23695582551171623,0.08500816998161964,-3.9926997701029157,2.5532470597135775,0.08445271890246525
448,1.3439999999999883,1.4986197159386592,1.249081434550599,1.396297107633005,0.8560017418777381,1.4502442571759278,1.2766313659906605,1.4281294348269618,0.8449949420064523,1.4502442571759278,1.2766313659906605,1.4281294348269618,0.8449949420064523,0.0,0.0,5.0,-0.029075708436720728,-0.04954023009785137,0.011847504707149849,0.0,0.0,5.000000000000002,-0.04095216016352424,-0.045375124633317415,0.011351210760086647,0.0,0.0,1.7763568394002505e-15,-0.01187645172680351,0.004165105464533955,-0.0004962939470632022,0.45660352558302675,-0.5458877113977982,2.8980826565425537,0.5025686603968572,-0.8186697589116246,0.0878614296106018,-0.2635999556473257,0.4005605237933443,0.24647982384947376,0.0808276938944403,-4.053320021796559,2.4769634618413665,0.09374052592312637
449,1.3469999999999882,1.500360262483346,1.2479889415649192,1.3924601394785516,0.859190656473185,1.454678150497616,1.2741392643433862,1.4261067185224134,0.8450758666365866,1.454678150497616,1.2741392643433862,1.4261067185224134,0.8450758666365866,0.0,0.0,5.0,-0.028089816208694045,-0.04966984080965273,0.011784612058856841,0.0,0.0,5.000000000000002,-0.04004919657315971,-0.04576348296820022,0.011423546070600851,0.0,0.0,1.7763568394002505e-15,-0.011959380364465665,0.003906357841452504,-0.0003610659882559899,0.4578242084935661,-0.5451200207236283,2.8983123035230616,0.49723020570808546,-0.820786485372917,0.0914210964941152,-0.2659207608978341,0.4068943035131111,0.25589689138999105,0.07654899350259745,-4.112468688434336,2.40003731619916,0.10308928447762662
450,1.349999999999988,1.5018810139143395,1.2470094772363143,1.3884856908618222,0.862623817987525,1.4589071255893797,1.2717537112747686,1.423942591355106,0.8453965717807481,1.4589071255893797,1.2717537112747686,1.423942591355106,0.8453965717807481,0.0,0.0,5.0,-0.027099033619627257,-0.04977809823013058,0.011711001143284784,0.0,0.0,5.000000000000002,-0.03913926052597466,-0.046132167372829436,0.011485491508334535,0.0,0.0,1.7763568394002505e-15,-0.012040226906347404,0.0036459308573011454,-0.0002255096349502491,0.4590641681730364,-0.5443244050536865,2.8985288137156107,0.4918096989319316,-0.8229338647458562,0.09495282868650085,-0.26811757610302933,0.4133198931567666,0.2652052233139468,0.07217006418299707,-4.17013314939538,2.3224972357585623,0.11249037088593904
451,1.352999999999988,1.5031825384850428,1.2461422406095863,1.384375425200863,0.8662997957045089,1.4629294511560946,1.2694756455843879,1.4216369066124845,0.8459579966470353,1.4629294511560946,1.2694756455843879,1.4216369066124845,0.8459579966470353,0.0,0.0,5.0,-0.026103533162089746,-0.049864955818925666,0.011626738910577122,0.0,0.0,5.000000000000002,-0.03822251043937422,-0.04648101934809626,0.011536990733057341,0.0,0.0,1.7763568394002505e-15,-0.012118977277284473,0.0033839364708294073,-8.974817751978073e-05,0.4603236695808996,-0.5435011958739955,2.898731880609429,0.4863094942721243,-0.8251104355222644,0.09845629207837911,-0.27018919949403397,0.4198338026210587,0.2744030598970263,0.06768896460617653,-4.2263009199591295,2.2443722379907585,0.12193511396073903
452,1.3559999999999879,1.504265586853817,1.2453862943240046,1.3801311464260921,0.8702169723960882,1.466743572601583,1.2673058720031383,1.4191896575822096,0.8467608978130713,1.466743572601583,1.2673058720031383,1.4191896575822096,0.8467608978130713,0.0,0.0,5.0,-0.025103488150019084,-0.049930376235564025,0.011531901998397213,0.0,0.0,5.000000000000002,-0.037299105917069364,-0.04680988892094401,0.01157799690551374,0.0,0.0,1.7763568394002505e-15,-0.01219561776705028,0.0031204873146200157,4.609490711652772e-05,0.46160296703475007,-0.5426507298119597,2.898921192064125,0.4807319650634393,-0.8273147142934227,0.1019311565838434,-0.27213448990768596,0.42643248461681743,0.28348868734525356,0.06310381823201973,-4.2809596625278745,2.165691739373018,0.1314148028935016
453,1.3589999999999878,1.5051310910378297,1.2447405657397215,1.3757547977030162,0.8743735455194348,1.4703481129692808,1.2652450605749297,1.416600978031523,0.8478058484242686,1.4703481129692808,1.2652450605749297,1.416600978031523,0.8478058484242686,0.0,0.0,5.0,-0.0240990726885475,-0.049974331355509875,0.011426576662225298,0.0,0.0,5.000000000000002,-0.03636920772129032,-0.04711863470884187,0.011608472730024084,0.0,0.0,1.7763568394002505e-15,-0.01227013503274282,0.0028556966466680087,0.00018189606779878652,0.4629023040428126,-0.5417733484959952,2.8990964305085294,0.47507950354652173,-0.8295451965642041,0.10537709618667997,-0.2739523676964841,0.43311233602084037,0.2924604386548294,0.058412814801355614,-4.334097198114287,2.08648554938339,0.1409206951766337
454,1.3619999999999877,1.5057801632115495,1.2442038481997346,1.3712484600187194,0.8787675285699991,1.4737418737295107,1.263293746173321,1.4138711425506714,0.8490932375464991,1.4737418737295107,1.263293746173321,1.4138711425506714,0.8490932375464991,0.0,0.0,5.0,-0.023090461643690594,-0.049996802282256475,0.01131085869690799,0.0,0.0,5.000000000000002,-0.03543297774479824,-0.04740712398056611,0.01162839048840543,0.0,0.0,1.7763568394002505e-15,-0.012342516101107648,0.002589678301690365,0.0003175317914974399,0.46422191314070027,-0.5408693984125095,2.8992572731439914,0.4693545206264489,-0.8318003576083476,0.10879378899009848,-0.27564181563637863,0.4398696992958923,0.30131669449525317,0.05361421182068487,-4.385701518070078,2.0067838639720286,0.15044402455443845
455,1.3649999999999876,1.5062140943510585,1.2437748024261932,1.3666143506333273,0.8833967525894244,1.4769238354127658,1.261452328153544,1.4110005667599586,0.8506232696737337,1.4769238354127658,1.261452328153544,1.4110005667599586,0.8506232696737337,0.0,0.0,5.0,-0.02207783061190387,-0.04999777935544984,0.011184853349531463,0.0,0.0,5.000000000000002,-0.034490578982700304,-0.04767523271326174,0.011637732065181691,0.0,0.0,1.7763568394002505e-15,-0.012412748370796433,0.002322546642188103,0.0004528787156502286,0.4655620157326441,-0.5399392307601664,2.8994033921521027,0.4635594456140146,-0.8340786533658494,0.1121809172704488,-0.27720187983092637,0.44670086398128694,0.3100558841143846,0.048706336037117284,-4.435760796031145,1.9266172584984131,0.15997600899567901
456,1.3679999999999874,1.506434352725459,1.2434519580497518,1.361854821397807,0.8882588678269852,1.4798931580885528,1.259721070140251,1.4079898073801123,0.8523959643910859,1.4798931580885528,1.259721070140251,1.4079898073801123,0.8523959643910859,0.0,0.0,5.0,-0.021061355889511496,-0.04997726215504174,0.011048675223697872,0.0,0.0,5.000000000000002,-0.033542175504072444,-0.04792284564576059,0.011636488964059923,0.0,0.0,1.7763568394002505e-15,-0.012480819614560948,0.0020544165092811484,0.0005878137403620507,0.4669228219374133,-0.5389832013013744,2.8995344549068043,0.4576967259486992,-0.8363785213833216,0.1155381675353889,-0.27863167061024174,0.4536020682564002,0.31867648626397654,0.04368758490044433,-4.484263400053712,1.8460166801245848,0.16950785868049353
457,1.3709999999999873,1.506442582236839,1.243233715270514,1.356972356939555,0.8933513455530937,1.4826491816894711,1.2581000999511924,1.404839562165787,0.8544111561935516,1.4826491816894711,1.2581000999511924,1.404839562165787,0.8544111561935516,0.0,0.0,5.0,-0.02004121444201384,-0.04993525950147029,0.010902448175291736,0.0,0.0,5.000000000000002,-0.03258793242339564,-0.04814985632813251,0.01162466231565771,0.0,0.0,1.7763568394002505e-15,-0.012546717981381798,0.0017854031733377795,0.0007222141403659729,0.4683045304391513,-0.5380016702109423,2.8996501241908317,0.451768826902284,-0.8386983817980485,0.11886523058695493,-0.2799303634230824,0.4605695005793386,0.32717703014408245,0.038556428009117856,-4.531197904915284,1.7650134396554011,0.17903078399439717
458,1.3739999999999872,1.5062406006103322,1.2431183466490099,1.3519695727173808,0.8986714800232785,1.485191426180348,1.256589409656897,1.4015506697021525,0.8566684944606046,1.485191426180348,1.256589409656897,1.4015506697021525,0.8566684944606046,0.0,0.0,5.0,-0.019017583873278204,-0.04987178945186803,0.010746305199831312,0.0,0.0,5.000000000000002,-0.03162801587180972,-0.04835616716744881,0.011602262876474985,0.0,0.0,1.7763568394002505e-15,-0.012610431998531513,0.0015156222844192185,0.0008559576766436726,0.4697073283433598,-0.5369950019218485,2.899750058416442,0.4457782312620615,-0.841036638366341,0.12216180158996921,-0.2810971997203199,0.4675993014028411,0.33555609636461586,0.03331140853675796,-4.57655310455349,1.683639202817797,0.1885360035221022
459,1.3769999999999871,1.505830397435993,1.2431039990255042,1.3468492129475886,0.9042163905909172,1.4875195915723816,1.2551888557763082,1.3981241090646448,0.8591674435866675,1.4875195915723816,1.2551888557763082,1.3981241090646448,0.8591674435866675,0.0,0.0,5.0,-0.017990642394618377,-0.04978687929229904,0.010580388311507342,0.0,0.0,5.000000000000002,-0.030662592968190405,-0.04854168946973775,0.011569311019110753,0.0,0.0,1.7763568394002505e-15,-0.012671950573572028,0.0012451898225612906,0.0009889227076034113,0.47113139103826784,-0.5359635649680818,2.899833911850349,0.43972743899259814,-0.8433916795366564,0.12542758014620223,-0.2821314878279566,0.4746875649693387,0.3438123179222086,0.027951144635670985,-4.620318024615337,1.6019259809719761,0.19801475203388647
460,1.379999999999987,1.505214132064304,1.2431886955658404,1.3416141484030049,0.9099830239668529,1.4896335577823843,1.2538981596081902,1.3945609993420836,0.8619072832673443,1.4896335577823843,1.2538981596081902,1.3945609993420836,0.8619072832673443,0.0,0.0,5.0,-0.016960568793768838,-0.049680565526028564,0.0104048484140192,0.0,0.0,5.000000000000002,-0.029691831790054496,-0.04870634347811467,0.011525836713733993,0.0,0.0,1.7763568394002505e-15,-0.012731262996285658,0.0009742220479138919,0.0011209882997147928,0.47257688206182863,-0.5349077318245107,2.8999013348427902,0.4336189668750113,-0.8457618795678103,0.12866227037468467,-0.28303260380776585,0.481830341186923,0.3519443811903872,0.022474330813724012,-4.6624819350887385,1.5199061212485316,0.20745828845724806
461,1.382999999999987,1.5043941313572808,1.243370337931872,1.3362673740869169,0.915968156623933,1.4915333843373517,1.2527169076979974,1.3908625990234937,0.8648871089411594,1.4915333843373517,1.2527169076979974,1.3908625990234937,0.8648871089411594,0.0,0.0,5.0,-0.01592754240375785,-0.04955289385783005,0.010219845163325825,0.0,0.0,5.000000000000002,-0.028715901344297995,-0.0488500584070696,0.01147187950082533,0.0,0.0,1.7763568394002505e-15,-0.012788358940540145,0.0007028354507604487,0.0012520343374995049,0.474043952974592,-0.5338278787437478,2.8999519740606328,0.4274553481227388,-0.8481455996924664,0.131865580998541,-0.28379999230354397,0.48902363758779305,0.3599510269209575,0.016879739280794816,-4.703034362987791,1.4376122961065154,0.21685790382659725
462,1.3859999999999868,1.5033728872972365,1.2436467085744476,1.330812006783983,0.9221683973443332,1.4932193099247233,1.2516445524397704,1.3870303052490922,0.8681058323864164,1.4932193099247233,1.2516445524397704,1.3870303052490922,0.8681058323864164,0.0,0.0,5.0,-0.014891743071686354,-0.04940391917433658,0.01002554682243653,0.0,0.0,5.000000000000002,-0.027734971537772282,-0.04897277247289851,0.011407488455214429,0.0,0.0,1.7763568394002505e-15,-0.012843228466085928,0.00043114670143806766,0.001381941632777899,0.47553274323870365,-0.5327243855899847,2.8999854727244156,0.4212391319727978,-0.850541189325942,0.1350372254386915,-0.2844331673708876,0.49626342137054996,0.3678310512543622,0.011166221260898345,-4.741965105062738,1.3550774923086129,0.22620492920375607
463,1.3889999999999867,1.502153054455462,1.244015473146764,1.325251282490322,0.9285801899074559,1.494691751788831,1.2506804128124915,1.3830656529260297,0.8715621824726499,1.494691751788831,1.2506804128124915,1.3830656529260297,0.8715621824726499,0.0,0.0,5.0,-0.013853351127417016,-0.04923370552044467,0.00982213010837341,0.0,0.0,5.000000000000002,-0.02674921314770401,-0.04907443292026431,0.011332722141445789,0.0,0.0,1.7763568394002505e-15,-0.012895862020286994,0.00015927260018035877,0.0015105920330723797,0.4770433801032861,-0.5315976356697747,2.9000014708492134,0.4149728832515568,-0.8529469873202175,0.1381769219147406,-0.28493171328832756,0.5035456215274958,0.3755833067366492,0.005332708265981667,-4.77926424050528,1.2723349993106894,0.23549074356206398
464,1.3919999999999866,1.5007374473230874,1.2444741830358215,1.3195885537250758,0.9351998159160189,1.4959513049741744,1.249823675250209,1.3789703137096083,0.8752547060660106,1.4959513049741744,1.249823675250209,1.3789703137096083,0.8752547060660106,0.0,0.0,5.0,-0.012812547352179258,-0.04904232607178122,0.009609780031444772,0.0,0.0,5.000000000000003,-0.025758797791963245,-0.049154996044876414,0.011247648560513447,0.0,0.0,2.6645352591003757e-15,-0.012946250439783986,-0.00011266997309519744,0.001637868529068675,0.4785759784964597,-0.530448015559753,2.8999996054891954,0.4086591819140784,-0.8553613232628787,0.14128439355334124,-0.2852952853475801,0.5108661310578696,0.3832067033405669,-0.0006217866727191382,-4.814922143619539,1.189418397064165,0.24470678162691942
